Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
HM000948,21,Female,Running Shoes,Footwear,38.76,Atlanta,XS,Navy,Summer,3.6,Yes,Store Pickup,20%,FALL15,12,Gift Card,Monthly
HM000949,30,Male,Dress Shirt,Clothing,20.92,Detroit,XL,Brown,Fall,4.0,No,Store Pickup,25%,SAVE30,6,Debit Card,Quarterly
HM000950,32,Female,Hoodie,Clothing,58.00,San Diego,S,Beige,Winter,3.8,No,Store Pickup,None,None,10,Credit Card,Monthly
HM000951,29,Male,Basic T-Shirt,Clothing,58.50,Denver,M,Yellow,Spring,3.5,Yes,Express,15%,SAVE30,6,Debit Card,Quarterly
HM000952,65,Female,Bomber Jacket,Outerwear,97.18,Denver,S,Green,Summer,4.5,Yes,Express,30%,STUDENT10,19,Klarna,Bi-weekly
HM000953,67,Male,Handbag,Accessories,46.66,Detroit,One Size,Navy,Spring,2.9,No,Standard,None,None,13,Credit Card,Monthly
HM000954,26,Male,Cardigan,Clothing,53.02,Boston,S,Blue,Winter,3.7,Yes,Store Pickup,25%,FLASH25,22,PayPal,Weekly
HM000955,33,Female,Heels,Footwear,70.50,Boston,XS,Black,Fall,4.9,Yes,Store Pickup,None,None,19,Credit Card,Bi-weekly
HM000956,30,Male,Wallet,Accessories,31.71,Denver,One Size,Olive,Fall,4.7,No,Standard,None,None,3,PayPal,Annually
HM000957,30,Female,Sandals,Footwear,89.22,Portland,XS,Cream,Winter,3.7,No,Express,None,None,8,Google Pay,Quarterly
HM000958,37,Female,Cardigan,Clothing,36.00,Phoenix,XS,Red,Summer,4.0,No,Express,20%,WELCOME10,13,Google Pay,Monthly
HM000959,35,Female,Winter Coat,Outerwear,134.02,Boston,L,Blue,Summer,3.8,No,Standard,10%,FALL15,13,PayPal,Monthly
HM000960,53,Male,Parka,Outerwear,123.37,Denver,S,Red,Summer,1.4,No,Express,None,None,1,Apple Pay,Rarely
HM000961,52,Male,Hat,Accessories,33.41,Dallas,One Size,Blue,Summer,4.4,Yes,Standard,None,None,18,Credit Card,Bi-weekly
HM000962,46,Male,Bomber Jacket,Outerwear,132.70,San Diego,S,Yellow,Fall,4.0,Yes,Next Day,None,None,23,Gift Card,Weekly
HM000963,58,Male,Sweater,Clothing,26.75,Jacksonville,XL,Cream,Summer,3.7,Yes,Standard,None,None,15,Apple Pay,Bi-weekly
HM000964,40,Female,Puffer Jacket,Outerwear,128.13,Atlanta,S,White,Winter,2.8,No,Store Pickup,20%,STUDENT10,3,PayPal,Annually
HM000965,42,Male,Trench Coat,Outerwear,86.51,Boston,M,Red,Summer,3.8,No,Express,None,None,14,Google Pay,Monthly
HM000966,18,Female,Wallet,Accessories,18.01,Philadelphia,One Size,Beige,Fall,4.8,No,Next Day,30%,SUMMER20,7,Apple Pay,Quarterly
HM000967,28,Male,Running Shoes,Footwear,64.56,San Jose,L,Purple,Winter,3.8,No,Store Pickup,None,None,4,Apple Pay,Annually
HM000968,64,Female,Chinos,Clothing,53.36,Los Angeles,M,Pink,Winter,2.4,No,Store Pickup,20%,SAVE30,14,Debit Card,Monthly
HM000969,51,Male,Hat,Accessories,22.26,Detroit,One Size,Yellow,Spring,4.8,No,Next Day,None,None,2,PayPal,Annually
HM000970,65,Female,Sandals,Footwear,83.16,Detroit,XL,Red,Fall,1.3,No,Next Day,20%,SUMMER20,6,Google Pay,Quarterly
HM000971,45,Male,Tank Top,Clothing,54.82,San Antonio,M,Brown,Fall,2.2,Yes,Express,20%,FREESHIP,13,Credit Card,Monthly
HM000972,22,Male,Winter Coat,Outerwear,82.56,Detroit,XXL,Olive,Spring,1.8,No,Store Pickup,30%,STUDENT10,3,Google Pay,Annually
HM000973,59,Male,Sandals,Footwear,65.18,Philadelphia,S,Burgundy,Summer,4.7,No,Store Pickup,25%,FLASH25,3,Debit Card,Annually
HM000974,39,Female,Sneakers,Footwear,118.67,Detroit,XS,Cream,Spring,3.1,No,Store Pickup,None,None,13,PayPal,Monthly
HM000975,19,Female,Bomber Jacket,Outerwear,68.34,Phoenix,S,Beige,Fall,4.4,No,Standard,None,None,8,PayPal,Quarterly
HM000976,46,Male,Basic T-Shirt,Clothing,25.38,San Diego,L,Beige,Summer,4.2,No,Next Day,10%,SUMMER20,4,PayPal,Annually
HM000977,44,Male,Watch,Accessories,15.78,Boston,One Size,Cream,Summer,1.6,No,Standard,None,None,5,Gift Card,Quarterly
HM000978,47,Male,Denim Jacket,Outerwear,111.17,Atlanta,XXL,Cream,Spring,5.0,Yes,Standard,None,None,24,PayPal,Weekly
HM000979,55,Female,Sneakers,Footwear,62.19,Jacksonville,M,Pink,Summer,3.5,No,Express,10%,MEMBER25,9,Gift Card,Quarterly
HM000980,66,Male,Trench Coat,Outerwear,134.08,New York,XXL,Blue,Winter,2.9,No,Store Pickup,None,None,0,Google Pay,Rarely
HM000981,59,Male,Heels,Footwear,75.64,San Diego,XXL,Cream,Spring,3.1,No,Express,30%,FLASH25,3,Klarna,Annually
HM000982,54,Male,Handbag,Accessories,15.02,Miami,One Size,White,Fall,4.3,No,Standard,None,None,1,Credit Card,Rarely
HM000983,22,Female,Denim Jacket,Outerwear,128.97,Jacksonville,L,Green,Winter,4.1,Yes,Next Day,20%,NEWYEAR15,6,Credit Card,Quarterly
HM000984,60,Male,Polo Shirt,Clothing,36.29,Atlanta,M,Cream,Summer,4.4,Yes,Next Day,None,None,3,Google Pay,Annually
HM000985,29,Male,Heels,Footwear,87.69,New York,L,Black,Spring,4.9,No,Next Day,10%,WELCOME10,7,Debit Card,Quarterly
HM000986,53,Female,Flats,Footwear,117.15,Jacksonville,S,Beige,Fall,3.4,Yes,Next Day,None,None,4,Debit Card,Annually
HM000987,60,Female,Bag,Accessories,27.30,Atlanta,One Size,Green,Summer,4.0,Yes,Standard,None,None,8,PayPal,Quarterly
HM000988,30,Female,Scarf,Accessories,19.77,Atlanta,One Size,Brown,Summer,4.4,No,Standard,None,None,1,Klarna,Rarely
HM000989,60,Female,Denim Jacket,Outerwear,107.02,Seattle,XS,Olive,Spring,3.1,No,Standard,20%,STUDENT10,2,PayPal,Annually
HM000990,39,Male,Handbag,Accessories,18.77,Houston,One Size,Yellow,Winter,1.6,Yes,Store Pickup,20%,FREESHIP,21,Klarna,Weekly
HM000991,60,Male,Hat,Accessories,12.32,New York,One Size,Olive,Winter,4.8,Yes,Next Day,25%,MEMBER25,4,Google Pay,Annually
HM000992,42,Male,Cardigan,Clothing,57.84,Austin,L,Olive,Spring,3.7,Yes,Express,20%,STUDENT10,2,PayPal,Annually
HM000993,25,Female,Flats,Footwear,60.41,Atlanta,XS,Gray,Fall,4.8,No,Express,25%,FLASH25,8,Debit Card,Quarterly
HM000994,63,Male,Handbag,Accessories,34.60,Las Vegas,One Size,Blue,Summer,4.2,Yes,Next Day,30%,SUMMER20,13,Debit Card,Monthly
HM000995,51,Male,Bomber Jacket,Outerwear,80.97,San Jose,XS,Pink,Winter,4.3,Yes,Express,25%,FREESHIP,5,Credit Card,Quarterly
HM000996,39,Male,Sunglasses,Accessories,43.18,Phoenix,One Size,Green,Winter,4.5,No,Next Day,None,None,1,Credit Card,Rarely
HM000997,53,Female,Backpack,Accessories,42.47,Denver,One Size,Brown,Fall,3.4,No,Express,10%,MEMBER25,5,Debit Card,Quarterly
HM000998,37,Male,Handbag,Accessories,26.55,Los Angeles,One Size,Black,Winter,4.5,Yes,Next Day,None,None,21,Gift Card,Weekly
HM000999,53,Male,Bomber Jacket,Outerwear,120.99,Seattle,XS,White,Spring,4.5,No,Next Day,None,None,7,PayPal,Quarterly
HM001000,40,Male,Sandals,Footwear,51.39,Los Angeles,XXL,Navy,Summer,2.6,No,Standard,None,None,4,Klarna,Annually
